CODE_UCD;LISTE;NOM_COURT;DT_DINSCRI;DT_FINSCRI;MOTIF_FIN;LABO_EXP;DT_SOURDOC;DT_APPRIX;PRIX_HT;PRIX_TTC;T_FACTURE;MARGE_TTC;DT_APTAUX;TAUX;DT_DCOUSUP;DT_FCOUSUP;DT_APMAJO;MAJO_971;MAJO_972;MAJO_973;MAJO_974;DT_DLPRIVE;DT_FLPRIVE;DT_DLPUBLI;DT_FLPUBLI;NOM_LONG1;NOM_LONG2;ETAT;COD_FORME;FORME;COD_CFORME;CPMTFORME;DDD;D_ADMINIST;PAR_VOIE;COD_ATC;CLASSE_ATC;COD_EPHMRA;CLA_EPHMRA;RH;PH;PIH;SP;PS
9149123;R;CISPLATINE DAKOTA PHARM 50 mg/100 ml solution injectable pour perfusion en flacon;2005-05-11;;;SANOFI AVENTIS FRANCE;2009-04-29;2010-01-01;3.3;3.37;N;22.0;2005-05-11;100.0;2007-02-03;;2005-05-21;1.16;1.16;1.16;1.16;;;;;CISPLATINE DAKOTA PHARM 50 mg/100 ml solution injectable pour perfusion en flacon;;S;48;SOLUTION;295;SOLUTION INJECTABLE SOLUTION POUR PERFUS;;;;L01XA01;CISPLATINE;L01X2;HORS D'USAGE;N;O;N;O;O
9149821;R;UN-ALFA 1 microgrammes/0,5 ml solution injectable IV en ampoule;2005-12-31;;;LEO FRANCE SA;2009-04-29;2010-01-01;3.6;3.68;N;22.0;2005-12-31;65.0;;;2005-12-31;1.16;1.16;1.16;1.16;;;;;UN-ALFA 1 microgrammes/0,5 ml solution injectable IV en ampoule;;D;48;SOLUTION;295;SOLUTION INJECTABLE;;;;A11CC03;ALFACALCIDOL;A11C2;VITAMINE D;N;O;N;O;N
9000663;T;IDELVION 3500UI INJ F+F +D+N;2021-01-21;;;CSL BEHRING S.A.;2021-01-20;2021-01-21;5985.0;6110.69;;;;;;;2021-01-21;1.16;1.16;1.16;1.16;2021-01-21;;2021-01-21;;IDELVION 3500UI INJ F+F +D+N;;D;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD04;FACTEUR IX DE COAGULATION;B02D2;FACTEURS II, VII, IX ET X;N;N;N;N;N
9000664;T;TAKHZYRO 300MG INJ SRG2ML;2020-12-09;;;TAKEDA;2020-12-08;2020-12-09;11480.0;11721.08;;;;;;;2020-12-09;1.16;1.16;1.16;1.16;2020-12-09;;2020-12-09;;TAKHZYRO 300MG INJ SRG2ML;;D;48;SOLUTION;295;SOLUTION INJECTABLE;;;;B06AC05;LANADELUMAB;B06D;MEDICAMENTS CONTRE L'ANGIOEDEME HEREDITAIRE;N;O;N;N;N
9000666;R;ZERCEPAC 150MG PERF FL;2021-02-06;2021-09-28;RADIATION;ACCORD HEALTHCARE FRANCE SAS;2021-09-28;2021-05-01;244.651;249.79;N;22.0;2021-02-06;100.0;;;2021-02-06;1.16;1.16;1.16;1.16;;;;;ZERCEPAC 150MG PERF FL;;D;44;POUDRE;584;POUDRE PR SOL A DILUER POUR PERFUSION;;;;L01FD01;TRASTUZUMAB;L01G3;ANTICANCEREUX ANTICORPS MONOCLONAL CONTRE HER-2;N;O;N;N;N
9000666;T;ZERCEPAC 150MG PERF FL;2021-02-06;;;ACCORD HEALTHCARE FRANCE SAS;2021-09-28;2021-05-01;244.651;249.79;;;;;;;2021-02-06;1.16;1.16;1.16;1.16;2021-02-06;;2021-02-06;;ZERCEPAC 150MG PERF FL;;D;44;POUDRE;584;POUDRE PR SOL A DILUER POUR PERFUSION;;;;L01FD01;TRASTUZUMAB;L01G3;ANTICANCEREUX ANTICORPS MONOCLONAL CONTRE HER-2;N;O;N;N;N
9000683;R;ROPIVACAINE NRD 2MG/ML 100ML;2021-03-03;;;AGUETTANT;2021-03-10;2021-04-01;6.576;6.71;N;22.0;2021-03-03;65.0;;;2021-03-03;1.16;1.16;1.16;1.16;;;;;ROPIVACAINE NRD 2MG/ML 100ML;;D;48;SOLUTION;296;SOLUTION POUR PERFUSION;;;;N01BB09;ROPIVACAINE;N01B2;ANESTHESIQUES LOCAUX INJECTABLES A USAGE DENTAIRE;O;N;N;N;N
9000684;R;ROPIVACAINE NRD 2MG/ML 200ML;2021-03-03;;;AGUETTANT;2021-03-10;2021-04-01;10.842;11.07;N;22.0;2021-03-03;65.0;;;2021-03-03;1.16;1.16;1.16;1.16;;;;;ROPIVACAINE NRD 2MG/ML 200ML;;D;48;SOLUTION;296;SOLUTION POUR PERFUSION;;;;N01BB09;ROPIVACAINE;N01B2;ANESTHESIQUES LOCAUX INJECTABLES A USAGE DENTAIRE;O;N;N;N;N
9000708;R;AZACITIDINE TLO 25MG/ML INJ F1;2021-03-03;;;CENTRE SPECIALITES PHARMACEUTI;2021-11-30;2022-03-01;73.004;74.54;N;22.0;2021-03-03;100.0;;;2021-03-03;1.16;1.16;1.16;1.16;;;;;AZACITIDINE TLO 25MG/ML INJ F1;;;;;;;;;;;;;;;;;;
9000708;T;AZACITIDINE TLO 25MG/ML INJ F1;2021-03-03;;;CENTRE SPECIALITES PHARMACEUTI;2021-11-30;2022-03-01;73.004;74.54;;;;;;;2021-03-03;1.16;1.16;1.16;1.16;2021-03-03;;2021-03-03;;AZACITIDINE TLO 25MG/ML INJ F1;;;;;;;;;;;;;;;;;;
9001193;R;PEMIGATINIB ITB 9MG CPR;2021-03-20;2021-03-30;RADIATION;INCYTE BIOSCIENCES FRANCE;2021-06-02;2021-03-20;;;O;22.0;2021-03-20;100.0;;;2021-03-20;1.16;1.16;1.16;1.16;;;;;PEMIGATINIB ITB 9MG CPR;;D;15;COMPRIME;64;ORAL(E);;;;L01EN02;PEMIGATINIB;L01H9;AUTRES ANTICANCEREUX INHIBITEURS DE PROTEINE KINASE;N;N;N;N;N
9001209;R;ONTOZRY 100MG CPR;2021-03-24;;;ARVELLE THERAPEUTICS NETHERLAN;2021-05-04;2021-03-24;;;O;22.0;2021-03-24;100.0;;;2021-03-24;1.16;1.16;1.16;1.16;;;;;ONTOZRY 100MG CPR;;D;15;COMPRIME;64;NE PAS ECRASER ORAL(E);;;;N03AX25;CENOBAMATE;N03A;ANTIEPILEPTIQUE;N;N;N;N;N
9001210;R;ONTOZRY 12,5MG+25MG CPR INIT;2021-03-24;;;ARVELLE THERAPEUTICS NETHERLAN;2021-05-04;2021-03-24;;;O;22.0;2021-03-24;100.0;;;2021-03-24;1.16;1.16;1.16;1.16;;;;;ONTOZRY 12,5MG+25MG CPR INIT;;;;;;;;;;;;;;;;;;
9001211;R;ONTOZRY 150MG CPR;2021-03-24;;;ARVELLE THERAPEUTICS NETHERLAN;2021-05-04;2021-03-24;;;O;22.0;2021-03-24;100.0;;;2021-03-24;1.16;1.16;1.16;1.16;;;;;ONTOZRY 150MG CPR;;D;15;COMPRIME;64;NE PAS ECRASER ORAL(E);;;;N03AX25;CENOBAMATE;N03A;ANTIEPILEPTIQUE;N;N;N;N;N
9001212;R;ONTOZRY 150MG+200MG CPR INIT;2021-03-24;;;ARVELLE THERAPEUTICS NETHERLAN;2021-05-04;2021-03-24;;;O;22.0;2021-03-24;100.0;;;2021-03-24;1.16;1.16;1.16;1.16;;;;;ONTOZRY 150MG+200MG CPR INIT;;;;;;;;;;;;;;;;;;
9001213;R;ONTOZRY 200MG CPR;2021-03-24;;;ARVELLE THERAPEUTICS NETHERLAN;2021-05-04;2021-03-24;;;O;22.0;2021-03-24;100.0;;;2021-03-24;1.16;1.16;1.16;1.16;;;;;ONTOZRY 200MG CPR;;D;15;COMPRIME;64;NE PAS ECRASER ORAL(E);;;;N03AX25;CENOBAMATE;N03A;ANTIEPILEPTIQUE;N;N;N;N;N
9001214;R;ONTOZRY 50MG CPR;2021-03-24;;;ARVELLE THERAPEUTICS NETHERLAN;2021-05-04;2021-03-24;;;O;22.0;2021-03-24;100.0;;;2021-03-24;1.16;1.16;1.16;1.16;;;;;ONTOZRY 50MG CPR;;D;15;COMPRIME;64;NE PAS ECRASER ORAL(E);;;;N03AX25;CENOBAMATE;N03A;ANTIEPILEPTIQUE;N;N;N;N;N
9001215;R;ONTOZRY 50MG+100MG CPR INIT;2021-03-24;;;ARVELLE THERAPEUTICS NETHERLAN;2021-05-04;2021-03-24;;;O;22.0;2021-03-24;100.0;;;2021-03-24;1.16;1.16;1.16;1.16;;;;;ONTOZRY 50MG+100MG CPR INIT;;;;;;;;;;;;;;;;;;
9170442;T;KASKADIL poudre et solvant pour solution injectable (10 ml);2005-05-11;;;LFB-BIOMEDICAMENTS;2017-06-13;2017-07-01;100.0;102.1;;;;;;;2005-05-21;1.16;1.16;1.16;1.16;2005-05-11;;2005-05-11;;KASKADIL poudre et solvant pour solution injectable (10 ml);;S;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD01;FACTEURS DE COAGULATION IX, II, VII ET X EN ASSOCIATION;B02D2;FACTEURS II, VII, IX ET X;N;O;N;N;N
9175801;R;ETOPOSIDE DAKOTA PHARM 100 mg/5 ml solution injectable pour perfusion;2005-05-11;;;SANOFI AVENTIS FRANCE;2009-04-29;2010-01-01;4.0;4.08;N;22.0;2005-05-11;100.0;2007-02-03;;2005-05-21;1.16;1.16;1.16;1.16;;;;;ETOPOSIDE DAKOTA PHARM 100 mg/5 ml solution injectable pour perfusion;;S;48;SOLUTION;295;SOLUTION INJECTABLE SOLUTION POUR PERFUS;;;;L01CB01;ETOPOSIDE;L01C4;PODOPHYLLOTOXINE;N;O;N;O;O
9177579;R;ZERIT 15 mg gÇlule;2004-12-27;;;BRISTOL MYERS SQUIBB;2009-04-29;2010-01-01;2.784;2.84;N;22.0;2004-12-27;100.0;;;2005-05-21;1.16;1.16;1.16;1.16;;;;;ZERIT 15 mg gÇlule;;S;21;GELULE;328;GELULE ORAL(E) OUVERTURE POSSIBLE;;;;J05AF04;STAVUDINE;J05C1;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;N;N;N;N;N
9177585;R;ZERIT 20 mg gÇlule;2004-12-27;2021-09-29;RADIATION;BRISTOL MYERS SQUIBB;2021-09-29;2010-01-01;2.898;2.96;N;22.0;2004-12-27;100.0;;;2005-05-21;1.16;1.16;1.16;1.16;;;;;ZERIT 20 mg gÇlule;;S;21;GELULE;64;ORAL(E) OUVERTURE POSSIBLE;;;;J05AF04;STAVUDINE;J05C1;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;N;N;N;N;N
9177591;R;ZERIT 30 mg gÇlule;2004-12-27;2021-09-29;RADIATION;BRISTOL MYERS SQUIBB;2021-09-29;2010-01-01;3.022;3.09;N;22.0;2004-12-27;100.0;;;2005-05-21;1.16;1.16;1.16;1.16;;;;;ZERIT 30 mg gÇlule;;S;21;GELULE;64;ORAL(E) OUVERTURE POSSIBLE;;;;J05AF04;STAVUDINE;J05C1;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;N;N;N;N;N
9177616;R;ZERIT 40 mg gÇlule;2004-12-27;2021-09-29;RADIATION;BRISTOL MYERS SQUIBB;2021-09-29;2010-01-01;3.136;3.2;N;22.0;2004-12-27;100.0;;;2005-05-21;1.16;1.16;1.16;1.16;;;;;ZERIT 40 mg gÇlule;;S;21;GELULE;64;ORAL(E) OUVERTURE POSSIBLE;;;;J05AF04;STAVUDINE;J05C1;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;N;N;N;N;N
9177881;R;FOLINATE DE CALCIUM AGUETTANT 5 MG/2 ML Solution injectable;2004-07-29;;;AGUETTANT;2009-04-29;2010-01-01;;;O;22.0;2004-07-29;100.0;;;2004-07-29;1.16;1.16;1.16;1.16;;;;;FOLINATE DE CALCIUM AGUETTANT 5 MG/2 ML Solution injectable;;S;48;SOLUTION;295;SOLUTION INJECTABLE;;;;V03AF03;CALCIUM FOLINATE;V03D;MEDICAMENTS DETOXIFIANTS DANS UN TRAITEMENT ANTINEOPLASIQUE;N;N;N;N;N
9149838;R;UN-ALFA 2 microgrammes/1 ml solution injectable IV en ampoule;2005-12-31;;;LEO FRANCE SA;2009-04-29;2010-01-01;7.1;7.25;N;22.0;2005-12-31;65.0;;;2005-12-31;1.16;1.16;1.16;1.16;;;;;UN-ALFA 2 microgrammes/1 ml solution injectable IV en ampoule;;D;48;SOLUTION;295;SOLUTION INJECTABLE;;;;A11CC03;ALFACALCIDOL;A11C2;VITAMINE D;N;O;N;O;N
9153395;R;ZAVEDOS 10 mg lyophilisat pour usage parentÇral (IV) en flacon;2005-05-11;2021-09-28;RADIATION;PFIZER;2021-09-28;2021-04-01;54.53;55.68;N;22.0;2005-05-11;100.0;2007-02-03;;2005-05-21;1.16;1.16;1.16;1.16;;;;;ZAVEDOS 10 mg lyophilisat pour usage parentÇral (IV) en flacon;;D;44;POUDRE;322;POUDRE POUR SOLUTION POUR PERFUSION;;;;L01DB06;IDARUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;N
9153403;R;ZAVEDOS 5 mg lyophilisat pour usage parentÇral (IV) en flacon;2005-05-11;2021-09-28;RADIATION;PFIZER;2021-09-28;2021-04-01;29.585;30.21;N;22.0;2005-05-11;100.0;2007-02-03;;2005-05-21;1.16;1.16;1.16;1.16;;;;;ZAVEDOS 5 mg lyophilisat pour usage parentÇral (IV) en flacon;;D;44;POUDRE;322;POUDRE POUR SOLUTION POUR PERFUSION;;;;L01DB06;IDARUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;N
9153691;R;VIDEX 100 mg comprimÇ Ö croquer ou dispersible;2004-12-27;2021-09-29;RADIATION;BRISTOL MYERS SQUIBB;2021-09-29;2010-01-01;1.465;1.5;N;22.0;2004-12-27;100.0;;;2005-05-21;1.16;1.16;1.16;1.16;;;;;VIDEX 100 mg comprimÇ Ö croquer ou dispersible;;S;15;COMPRIME;310;ECRASEMENT POSSIBLE COMPRIME A CROQUER C;;;;J05AF02;DIDANOSINE;J05C1;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;N;N;N;N;N
9153716;R;VIDEX 150 mg comprimÇ Ö croquer ou dispersible;2004-12-27;2021-09-29;RADIATION;BRISTOL MYERS SQUIBB;2021-09-29;2010-01-01;2.197;2.24;N;22.0;2004-12-27;100.0;;;2005-05-21;1.16;1.16;1.16;1.16;;;;;VIDEX 150 mg comprimÇ Ö croquer ou dispersible;;S;15;COMPRIME;310;ECRASEMENT POSSIBLE COMPRIME A CROQUER C;;;;J05AF02;DIDANOSINE;J05C1;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;N;N;N;N;N
9153722;R;VIDEX 25 mg comprimÇ Ö croquer ou dispersible;2004-12-27;2021-09-29;RADIATION;BRISTOL MYERS SQUIBB;2021-09-29;2010-01-01;0.443;0.45;N;22.0;2004-12-27;100.0;;;2005-05-21;1.16;1.16;1.16;1.16;;;;;VIDEX 25 mg comprimÇ Ö croquer ou dispersible;;S;15;COMPRIME;310;ECRASEMENT POSSIBLE COMPRIME A CROQUER C;;;;J05AF02;DIDANOSINE;J05C1;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;N;N;N;N;N
9153739;R;VIDEX 50 mg comprimÇ Ö croquer ou dispersible;2004-12-27;2021-09-29;RADIATION;BRISTOL MYERS SQUIBB;2021-09-29;2010-01-01;0.754;0.77;N;22.0;2004-12-27;100.0;;;2005-05-21;1.16;1.16;1.16;1.16;;;;;VIDEX 50 mg comprimÇ Ö croquer ou dispersible;;S;15;COMPRIME;310;ECRASEMENT POSSIBLE COMPRIME A CROQUER C;;;;J05AF02;DIDANOSINE;J05C1;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;N;N;N;N;N
9000710;T;CABAZITAXEL ERP 10MG/ML 4,5ML;2021-01-23;;;EVER PHARMA FRANCE;2021-06-22;2021-06-22;2767.5;2825.62;;;;;;;2021-01-23;1.16;1.16;1.16;1.16;2021-01-23;;2021-01-23;;CABAZITAXEL ERP 10MG/ML 4,5ML;;D;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;;;;L01CD04;CABAZITAXEL;L01C2;ANTICANCêREUX TAXANES;O;N;N;O;N
9000712;T;CABAZITAXEL ERP 10MG/ML 5ML;2021-01-23;;;EVER PHARMA FRANCE;2021-06-22;2021-06-22;3075.0;3139.58;;;;;;;2021-01-23;1.16;1.16;1.16;1.16;2021-01-23;;2021-01-23;;CABAZITAXEL ERP 10MG/ML 5ML;;D;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;;;;L01CD04;CABAZITAXEL;L01C2;ANTICANCêREUX TAXANES;O;N;N;O;N
9000713;T;CABAZITAXEL ERP 10MG/ML 6ML;2021-01-23;;;EVER PHARMA FRANCE;2021-06-22;2021-06-22;3690.0;3767.49;;;;;;;2021-01-23;1.16;1.16;1.16;1.16;2021-01-23;;2021-01-23;;CABAZITAXEL ERP 10MG/ML 6ML;;D;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;;;;L01CD04;CABAZITAXEL;L01C2;ANTICANCêREUX TAXANES;O;N;N;O;N
9000735;T;CABAZITAXEL ACC 20MG/ML 3ML;2021-01-23;;;ACCORD HEALTHCARE FRANCE SAS;2021-06-22;2021-06-22;3690.0;3767.49;;;;;;;2021-01-23;1.16;1.16;1.16;1.16;2021-01-23;;2021-01-23;;CABAZITAXEL ACC 20MG/ML 3ML;;D;48;SOLUTION;290;SOLUTION A DILUER POUR PERFUSION;;;;L01CD04;CABAZITAXEL;L01C2;ANTICANCêREUX TAXANES;O;N;N;O;N
9000762;T;CABAZITAXEL MYL 60MG INJ F+F;2021-01-23;2022-04-01;RADIATION;MYLAN SAS;2022-04-01;2021-06-22;3690.0;3767.49;;;;;;;2021-01-23;1.16;1.16;1.16;1.16;2021-01-23;;2021-01-23;;CABAZITAXEL MYL 60MG INJ F+F;;;;;;;;;;;;;;;;;;
9000788;R;CALQUENCE 100 MG GELULES;2020-11-25;;;ASTRAZENECA;2021-03-01;2020-11-25;;;O;22.0;2020-11-25;100.0;;;2020-11-25;1.16;1.16;1.16;1.16;;;;;CALQUENCE 100 MG GELULES;;D;21;GELULE;64;NE PAS OUVRIR ORAL(E);;;;L01EL02;ACALABRUTINIB;L01H6;ANTICANCEREUX INHIBITEUR DE PROTEINE KINASE;N;O;N;N;N
9000789;R;LUMASIRAN ALN 94,5MG/0,5ML FL;2020-11-24;2021-03-07;RADIATION;ALNYLAM;2021-06-02;2020-11-24;;;O;22.0;2020-11-24;100.0;;;2020-11-24;1.16;1.16;1.16;1.16;;;;;LUMASIRAN ALN 94,5MG/0,5ML FL;;D;48;SOLUTION;295;SOLUTION INJECTABLE;;;;A16AX18;LUMASIRAN;A16A;AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME;N;N;N;N;N
9001224;R;UPADACITINIB ABV 15MG CPR LP;2021-03-17;2021-11-24;RADIATION;ABBVIE;2021-12-01;2021-03-17;;;O;22.0;2021-03-17;100.0;;;2021-03-17;1.16;1.16;1.16;1.16;;;;;UPADACITINIB ABV 15MG CPR LP;;D;15;COMPRIME;306;COMPRIME A LIBERATION PROLONGEE;;;;L04AA44;UPADACITINIB;L04X;AUTRES IMMUNOSUPPRESSEURS;N;N;N;N;N
9001226;R;UPADACITINIB ABV 30MG CPR LP;2021-03-17;2021-11-24;RADIATION;ABBVIE;2021-12-01;2021-03-17;;;O;22.0;2021-03-17;100.0;;;2021-03-17;1.16;1.16;1.16;1.16;;;;;UPADACITINIB ABV 30MG CPR LP;;D;15;COMPRIME;306;COMPRIME A LIBERATION PROLONGEE;;;;L04AA44;UPADACITINIB;L04X;AUTRES IMMUNOSUPPRESSEURS;N;N;N;N;N
9001229;R;LENALIDOMIDE OHR 10MG GELU;2021-12-08;;;OHRE PHARMA;2022-04-22;2022-05-01;46.784;47.77;N;22.0;2021-12-08;100.0;;;2021-12-08;1.16;1.16;1.16;1.16;;;;;LENALIDOMIDE OHR 10MG GELU;;D;21;GELULE;64;NE PAS ECRASER NE PAS OUVRIR ORAL(E);;;;L04AX04;LENALIDOMIDE;L01K;ANTICANCEREUX LIDOMIDE;N;O;N;N;N
9001230;R;LENALIDOMIDE OHR 15MG GELU;2021-12-08;;;OHRE PHARMA;2022-04-22;2022-05-01;49.348;50.38;N;22.0;2021-12-08;100.0;;;2021-12-08;1.16;1.16;1.16;1.16;;;;;LENALIDOMIDE OHR 15MG GELU;;D;21;GELULE;64;NE PAS ECRASER NE PAS OUVRIR ORAL(E);;;;L04AX04;LENALIDOMIDE;L01K;ANTICANCEREUX LIDOMIDE;N;O;N;N;N
9001232;R;LENALIDOMIDE OHR 2,5MG GELU;2021-12-08;;;OHRE PHARMA;2022-04-22;2022-05-01;42.39;43.28;N;22.0;2021-12-08;100.0;;;2021-12-08;1.16;1.16;1.16;1.16;;;;;LENALIDOMIDE OHR 2,5MG GELU;;D;21;GELULE;64;NE PAS ECRASER NE PAS OUVRIR ORAL(E);;;;L04AX04;LENALIDOMIDE;L01K;ANTICANCEREUX LIDOMIDE;N;O;N;N;N
9001233;R;LENALIDOMIDE OHR 20MG GELU;2021-12-08;;;OHRE PHARMA;2022-04-22;2022-05-01;51.815;52.9;N;22.0;2021-12-08;100.0;;;2021-12-08;1.16;1.16;1.16;1.16;;;;;LENALIDOMIDE OHR 20MG GELU;;D;21;GELULE;64;NE PAS ECRASER NE PAS OUVRIR ORAL(E);;;;L04AX04;LENALIDOMIDE;L01K;ANTICANCEREUX LIDOMIDE;N;O;N;N;N
9001234;R;LENALIDOMIDE OHR 25MG GELU;2021-12-08;;;OHRE PHARMA;2022-04-22;2022-05-01;54.283;55.42;N;22.0;2021-12-08;100.0;;;2021-12-08;1.16;1.16;1.16;1.16;;;;;LENALIDOMIDE OHR 25MG GELU;;D;21;GELULE;64;NE PAS ECRASER NE PAS OUVRIR ORAL(E);;;;L04AX04;LENALIDOMIDE;L01K;ANTICANCEREUX LIDOMIDE;N;O;N;N;N
9179242;R;CISPLATYL 50 mg/50 ml solution injectable pour perfusion (I.V.) en flacon;2005-05-11;;;AVENTIS;2009-04-29;2010-01-01;3.3;3.37;N;22.0;2005-05-11;100.0;2007-02-03;;2005-05-21;1.16;1.16;1.16;1.16;;;;;CISPLATYL 50 mg/50 ml solution injectable pour perfusion (I.V.) en flacon;;S;48;SOLUTION;295;SOLUTION INJECTABLE SOLUTION POUR PERFUS;;;;L01XA01;CISPLATINE;L01X2;HORS D'USAGE;N;O;N;O;O
9179650;T;FEIBA 1 000 U INJ FL+FL+NEC;2005-05-11;;;BAXTER;2018-12-14;2018-12-31;834.813;852.34;;;;;;;2005-05-21;1.16;1.16;1.16;1.16;2005-05-11;;2005-05-11;;FEIBA 1 000 U INJ FL+FL+NEC;;S;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD03;COMPLEXE PROTHROMBIQUE ACTIVE;;;N;O;N;N;N
9179667;T;FEIBA 500 U/20 ML INJ FL+FL+NEC;2005-05-11;;;SHIRE FRANCE;2018-12-14;2018-12-31;417.406;426.17;;;;;;;2005-05-21;1.16;1.16;1.16;1.16;2005-05-11;;2005-05-11;;FEIBA 500 U/20 ML INJ FL+FL+NEC;;S;44;POUDRE;314;POUDRE ET SOLVANT POUR SOLUTION INJ;;;;B02BD03;COMPLEXE PROTHROMBIQUE ACTIVE;;;N;O;N;N;N
9180073;R;TALOXA 400 mg comprimÇ;2005-12-31;;;SCHERING-PLOUGH;2009-04-29;2010-01-01;1.6;1.63;N;22.0;2005-12-31;65.0;;;2005-12-31;1.16;1.16;1.16;1.16;;;;;TALOXA 400 mg comprimÇ;;S;15;COMPRIME;330;COMPRIME ORAL(E);;;;N03AX10;FELBAMATE;N03A;ANTIEPILEPTIQUE;N;N;N;O;O
9180096;R;TALOXA 600 mg comprimÇ;2005-12-31;;;SCHERING-PLOUGH;2009-04-29;2010-01-01;2.4;2.45;N;22.0;2005-12-31;65.0;;;2005-12-31;1.16;1.16;1.16;1.16;;;;;TALOXA 600 mg comprimÇ;;D;15;COMPRIME;64;ORAL(E);;;;N03AX10;FELBAMATE;N03A;ANTIEPILEPTIQUE;N;N;N;O;N
9180104;R;TALOXA 600 mg/5 ml suspension buvable en flacon verre de 230 ml;2005-12-31;;;SCHERING-PLOUGH;2009-04-29;2010-01-01;110.01;112.32;N;22.0;2005-12-31;65.0;;;2005-12-31;1.16;1.16;1.16;1.16;;;;;TALOXA 600 mg/5 ml suspension buvable en flacon verre de 230 ml;;D;50;SUSPENSION;284;SUSPENSION BUVABLE;;;;N03AX10;FELBAMATE;N03A;ANTIEPILEPTIQUE;N;N;N;O;N
9180802;R;CRIXIVAN 200 mg gÇlule;2004-12-27;;;MERCK SHARP & DOHME-CHIBRET;2009-04-29;2010-01-01;0.775;0.79;N;22.0;2004-12-27;100.0;;;2005-05-21;1.16;1.16;1.16;1.16;;;;;CRIXIVAN 200 mg gÇlule;;S;21;GELULE;64;NE PAS ECRASER NE PAS OUVRIR ORAL(E);;;;J05AE02;INDINAVIR;J05C2;INHIBITEURS DE PROTEASE;N;N;N;N;N
9153857;R;FARMORUBICINE 150 mg lyophilisat pour usage parentÇral;2005-05-11;2021-09-28;RADIATION;PFIZER;2021-09-28;2021-04-01;118.8;121.29;N;22.0;2005-05-11;100.0;2007-02-03;;2005-05-21;1.16;1.16;1.16;1.16;;;;;FARMORUBICINE 150 mg lyophilisat pour usage parentÇral;;S;44;POUDRE;312;POUDRE POUR SOLUTION INJECTABLE;;;;L01DB03;EPIRUBICINE;L01D;ANTIBIOTIQUES ANTINEOPLASIQUES;N;O;N;O;N
9154182;R;RETROVIR 100 mg/10 ml solution buvable en flacon;2004-12-27;;;GLAXOSMITHKLINE;2009-04-29;2010-01-01;22.07;22.53;N;22.0;2004-12-27;100.0;;;2005-05-21;1.16;1.16;1.16;1.16;;;;;RETROVIR 100 mg/10 ml solution buvable en flacon;;D;48;SOLUTION;292;SOLUTION BUVABLE;;;;J05AF01;ZIDOVUDINE;J05C1;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;N;N;N;N;N
9156086;R;CELLTOP 100 mg/5 ml solution injectable pour perfusion;2005-05-11;;;BAXTER SAS;2010-10-26;2010-01-01;4.0;4.08;N;22.0;2005-05-11;100.0;2007-02-03;;2005-05-21;1.16;1.16;1.16;1.16;;;;;CELLTOP 100 mg/5 ml solution injectable pour perfusion;;S;48;SOLUTION;295;SOLUTION INJECTABLE SOLUTION POUR PERFUS;;;;L01CB01;ETOPOSIDE;L01C;ANTINEOPLASIQUES D'ORIGINE VEGETALE;N;O;N;O;O
9157364;R;VIDEX 2 g poudre pour solution buvable en flacon;2004-12-27;2021-09-29;RADIATION;BRISTOL MYERS SQUIBB;2021-09-29;2010-01-01;26.1;26.65;N;22.0;2004-12-27;100.0;;;2005-05-21;1.16;1.16;1.16;1.16;;;;;VIDEX 2 g poudre pour solution buvable en flacon;;S;44;POUDRE;404;POUDRE POUR SOLUTION BUVABLE;;;;J05AF02;DIDANOSINE;J05C1;INHIBITEURS DE LA TRANSCRIPTASE REVERSE NUCLEOSIDIQUES ET NUCLEOTIDIQUES;N;N;N;N;N
